datetime,symbol,hour_open,hour_high,hour_low,hour_close,hour_volume,day_open,day_high,day_low,day_close,day_volume,week_open,week_high,week_low,week_close,week_volume,market_period,day_progress,hour_envelope_top,hour_envelope_bot,hour_pldot,hour_oneone_high,hour_oneone_low,hour_z1b,hour_z2b,hour_z5t,hour_z6t,day_envelope_top,day_envelope_bot,day_pldot,day_oneone_high,day_oneone_low,day_z1b,day_z2b,day_z5t,day_z6t,week_envelope_top,week_envelope_bot,week_pldot,week_oneone_high,week_oneone_low,week_z1b,week_z2b,week_z5t,week_z6t
2025-08-18 12:30:00,AAPL,232.65,232.7,232.42,232.7,5070972,231.7,233.12,230.11,230.89,37476200,236.8,243.82,222.66,230.89,202152013,lunch_time,0.4,232.7,232.42,0.0,232.7,232.42,0.28,0.0,0.28,0.28,232.7,232.42,0.0,232.7,232.42,0.28,0.0,0.28,0.28,232.7,232.42,0.0,232.7,232.42,0.28,0.0,0.28,0.28
2025-08-18 14:00:00,AAPL,232.43,232.43,232.02,232.43,5238524,231.7,233.12,230.11,230.89,37476200,235.29,242.36,213.61,230.89,181065777,afternoon_start,0.6,232.43,232.02,0.0,232.43,232.02,0.41,0.0,0.41,0.41,232.43,232.02,0.0,232.43,232.02,0.41,0.0,0.41,0.41,232.43,232.02,0.0,232.43,232.02,0.41,0.0,0.41,0.41
2025-08-18 15:30:00,AAPL,232.32,232.67,232.21,232.21,7468555,231.7,233.12,230.11,230.89,37476200,226.86,240.09,225.42,230.89,193042415,market_close_approach,0.8,232.67,232.21,0.0,232.67,232.21,0.0,0.46,0.0,0.46,232.67,232.21,0.0,232.67,232.21,0.0,0.46,0.0,0.46,232.67,232.21,0.0,232.67,232.21,0.0,0.46,0.0,0.46
2025-08-18 16:00:00,AAPL,231.45,232.33,231.32,231.32,7070575,231.7,233.12,230.11,230.89,37476200,239.01,250.93,219.16,230.89,198586947,market_close,1.0,232.33,231.32,0.0,232.33,231.32,0.0,1.01,0.0,1.01,232.33,231.32,0.0,232.33,231.32,0.0,1.01,0.0,1.01,232.33,231.32,0.0,232.33,231.32,0.0,1.01,0.0,1.01
2025-08-19 09:30:00,AAPL,231.3,231.86,231.16,231.3,7067350,231.28,232.87,229.35,230.56,39402600,234.71,249.95,221.83,230.56,219580124,market_open,0.0,231.86,231.16,0.0,231.86,231.16,0.14,0.56,0.14,0.69,231.86,231.16,0.0,231.86,231.16,0.14,0.56,0.14,0.69,231.86,231.16,0.0,231.86,231.16,0.14,0.56,0.14,0.69
2025-08-19 11:00:00,AAPL,231.91,232.6,231.63,231.97,6173514,231.28,232.87,229.35,230.56,39402600,242.13,246.44,221.27,230.56,207436908,morning_mid,0.2,232.6,231.63,0.0,232.6,231.63,0.33,0.64,0.33,0.97,232.6,231.63,0.0,232.6,231.63,0.33,0.64,0.33,0.97,232.6,231.63,0.0,232.6,231.63,0.33,0.64,0.33,0.97
2025-08-19 12:30:00,AAPL,232.18,232.46,231.81,232.46,7694350,231.28,232.87,229.35,230.56,39402600,236.1,248.85,218.44,230.56,229708141,lunch_time,0.4,232.46,231.81,0.0,232.46,231.81,0.64,0.0,0.64,0.64,232.46,231.81,0.0,232.46,231.81,0.64,0.0,0.64,0.64,232.46,231.81,0.0,232.46,231.81,0.64,0.0,0.64,0.64
2025-08-19 14:00:00,AAPL,232.09,232.13,231.19,231.79,7449023,231.28,232.87,229.35,230.56,39402600,232.61,239.01,221.15,230.56,158764661,afternoon_start,0.6,232.13,231.19,0.0,232.13,231.19,0.6,0.34,0.6,0.94,232.13,231.19,0.0,232.13,231.19,0.6,0.34,0.6,0.94,232.13,231.19,0.0,232.13,231.19,0.6,0.34,0.6,0.94
2025-08-19 15:30:00,AAPL,232.04,232.04,231.64,231.64,7570950,231.28,232.87,229.35,230.56,39402600,225.02,243.55,220.39,230.56,211347943,market_close_approach,0.8,232.04,231.64,0.0,232.04,231.64,0.0,0.39,0.0,0.39,232.04,231.64,0.0,232.04,231.64,0.0,0.39,0.0,0.39,232.04,231.64,0.0,232.04,231.64,0.0,0.39,0.0,0.39
2025-08-19 16:00:00,AAPL,231.35,231.74,231.35,231.35,5555195,231.28,232.87,229.35,230.56,39402600,230.16,239.04,224.74,230.56,161494829,market_close,1.0,231.74,231.35,0.0,231.74,231.35,0.0,0.38,0.0,0.38,231.74,231.35,0.0,231.74,231.35,0.0,0.38,0.0,0.38,231.74,231.35,0.0,231.74,231.35,0.0,0.38,0.0,0.38
2025-08-20 09:30:00,AAPL,228.31,228.63,228.2,228.2,7886997,229.98,230.47,225.77,226.01,42263900,222.96,243.86,208.79,226.01,194284324,market_open,0.0,228.63,228.2,0.0,228.63,228.2,0.0,0.43,0.0,0.43,228.63,228.2,0.0,228.63,228.2,0.0,0.43,0.0,0.43,228.63,228.2,0.0,228.63,228.2,0.0,0.43,0.0,0.43
2025-08-20 11:00:00,AAPL,229.57,229.88,229.29,229.29,8335532,229.98,230.47,225.77,226.01,42263900,219.46,243.92,213.43,226.01,189166519,morning_mid,0.2,229.88,229.29,0.0,229.88,229.29,0.0,0.59,0.0,0.59,229.88,229.29,0.0,229.88,229.29,0.0,0.59,0.0,0.59,229.88,229.29,0.0,229.88,229.29,0.0,0.59,0.0,0.59
2025-08-20 12:30:00,AAPL,229.09,229.71,229.0,229.71,7529015,229.98,230.47,225.77,226.01,42263900,225.65,248.43,211.11,226.01,188949249,lunch_time,0.4,229.71,229.0,0.0,229.71,229.0,0.72,0.0,0.72,0.72,229.71,229.0,0.0,229.71,229.0,0.72,0.0,0.72,0.72,229.71,229.0,0.0,229.71,229.0,0.72,0.0,0.72,0.72
2025-08-20 14:00:00,AAPL,229.47,229.72,228.55,229.72,6831659,229.98,230.47,225.77,226.01,42263900,236.55,237.78,207.81,226.01,191695600,afternoon_start,0.6,229.72,228.55,0.0,229.72,228.55,1.17,0.0,1.17,1.17,229.72,228.55,0.0,229.72,228.55,1.17,0.0,1.17,1.17,229.72,228.55,0.0,229.72,228.55,1.17,0.0,1.17,1.17
2025-08-20 15:30:00,AAPL,228.47,228.95,228.44,228.44,8396505,229.98,230.47,225.77,226.01,42263900,238.72,235.78,209.66,226.01,197770979,market_close_approach,0.8,228.95,228.44,0.0,228.95,228.44,0.0,0.51,0.0,0.51,228.95,228.44,0.0,228.95,228.44,0.0,0.51,0.0,0.51,228.95,228.44,0.0,228.95,228.44,0.0,0.51,0.0,0.51
2025-08-20 16:00:00,AAPL,227.97,227.97,227.71,227.97,8329650,229.98,230.47,225.77,226.01,42263900,239.1,241.74,209.6,226.01,207939263,market_close,1.0,227.97,227.71,0.0,227.97,227.71,0.26,0.0,0.26,0.26,227.97,227.71,0.0,227.97,227.71,0.26,0.0,0.26,0.26,227.97,227.71,0.0,227.97,227.71,0.26,0.0,0.26,0.26
2025-08-21 09:30:00,AAPL,225.08,225.74,224.94,225.08,6031316,226.27,226.52,223.78,224.9,30621200,225.57,232.41,207.25,224.9,167768088,market_open,0.0,225.74,224.94,0.0,225.74,224.94,0.14,0.66,0.14,0.8,225.74,224.94,0.0,225.74,224.94,0.14,0.66,0.14,0.8,225.74,224.94,0.0,225.74,224.94,0.14,0.66,0.14,0.8
2025-08-21 11:00:00,AAPL,225.66,225.76,225.33,225.46,5390665,226.27,226.52,223.78,224.9,30621200,219.93,234.35,213.5,224.9,160674296,morning_mid,0.2,225.76,225.33,0.0,225.76,225.33,0.14,0.3,0.14,0.44,225.76,225.33,0.0,225.76,225.33,0.14,0.3,0.14,0.44,225.76,225.33,0.0,225.76,225.33,0.14,0.3,0.14,0.44
2025-08-21 12:30:00,AAPL,225.85,226.31,225.58,225.68,5515212,226.27,226.52,223.78,224.9,30621200,237.07,243.89,216.21,224.9,173820556,lunch_time,0.4,226.31,225.58,0.0,226.31,225.58,0.1,0.63,0.1,0.73,226.31,225.58,0.0,226.31,225.58,0.1,0.63,0.1,0.73,226.31,225.58,0.0,226.31,225.58,0.1,0.63,0.1,0.73
2025-08-21 14:00:00,AAPL,225.87,226.04,225.8,226.04,5426975,226.27,226.52,223.78,224.9,30621200,222.29,236.18,212.09,224.9,131249030,afternoon_start,0.6,226.04,225.8,0.0,226.04,225.8,0.23,0.0,0.23,0.23,226.04,225.8,0.0,226.04,225.8,0.23,0.0,0.23,0.23,226.04,225.8,0.0,226.04,225.8,0.23,0.0,0.23,0.23
2025-08-21 15:30:00,AAPL,225.93,225.93,225.39,225.92,4756015,226.27,226.52,223.78,224.9,30621200,222.65,241.43,210.16,224.9,164695410,market_close_approach,0.8,225.93,225.39,0.0,225.93,225.39,0.53,0.01,0.53,0.54,225.93,225.39,0.0,225.93,225.39,0.53,0.01,0.53,0.54,225.93,225.39,0.0,225.93,225.39,0.53,0.01,0.53,0.54
2025-08-21 16:00:00,AAPL,225.16,225.3,225.01,225.01,4145034,226.27,226.52,223.78,224.9,30621200,217.51,236.51,214.12,224.9,183141777,market_close,1.0,225.3,225.01,0.0,225.3,225.01,0.0,0.29,0.0,0.29,225.3,225.01,0.0,225.3,225.01,0.0,0.29,0.0,0.29,225.3,225.01,0.0,225.3,225.01,0.0,0.29,0.0,0.29
2025-08-22 09:30:00,AAPL,227.54,227.72,227.05,227.55,6347573,226.17,229.09,225.41,227.76,42477800,223.31,237.46,217.37,227.76,222252905,market_open,0.0,227.72,227.05,0.0,227.72,227.05,0.5,0.17,0.5,0.67,227.72,227.05,0.0,227.72,227.05,0.5,0.17,0.5,0.67,227.72,227.05,0.0,227.72,227.05,0.5,0.17,0.5,0.67
2025-08-22 11:00:00,AAPL,227.55,227.96,227.43,227.77,6035151,226.17,229.09,225.41,227.76,42477800,226.76,246.28,218.81,227.76,177449838,morning_mid,0.2,227.96,227.43,0.0,227.96,227.43,0.34,0.19,0.34,0.53,227.96,227.43,0.0,227.96,227.43,0.34,0.19,0.34,0.53,227.96,227.43,0.0,227.96,227.43,0.34,0.19,0.34,0.53
2025-08-22 12:30:00,AAPL,227.87,228.29,227.87,227.87,7915366,226.17,229.09,225.41,227.76,42477800,215.94,243.72,211.82,227.76,210097922,lunch_time,0.4,228.29,227.87,0.0,228.29,227.87,0.0,0.42,0.0,0.42,228.29,227.87,0.0,228.29,227.87,0.0,0.42,0.0,0.42,228.29,227.87,0.0,228.29,227.87,0.0,0.42,0.0,0.42
2025-08-22 14:00:00,AAPL,228.52,229.09,228.25,228.55,7647183,226.17,229.09,225.41,227.76,42477800,215.63,244.34,217.75,227.76,184013124,afternoon_start,0.6,229.09,228.25,0.0,229.09,228.25,0.3,0.54,0.3,0.84,229.09,228.25,0.0,229.09,228.25,0.3,0.54,0.3,0.84,229.09,228.25,0.0,229.09,228.25,0.3,0.54,0.3,0.84
2025-08-22 15:30:00,AAPL,227.85,228.21,227.46,227.46,5958110,226.17,229.09,225.41,227.76,42477800,230.36,244.46,218.78,227.76,251875284,market_close_approach,0.8,228.21,227.46,0.0,228.21,227.46,0.0,0.75,0.0,0.75,228.21,227.46,0.0,228.21,227.46,0.0,0.75,0.0,0.75,228.21,227.46,0.0,228.21,227.46,0.0,0.75,0.0,0.75
2025-08-22 16:00:00,AAPL,227.2,227.51,227.1,227.1,5684780,226.17,229.09,225.41,227.76,42477800,233.55,236.52,217.1,227.76,189481149,market_close,1.0,227.51,227.1,0.0,227.51,227.1,0.0,0.41,0.0,0.41,227.51,227.1,0.0,227.51,227.1,0.0,0.41,0.0,0.41,227.51,227.1,0.0,227.51,227.1,0.0,0.41,0.0,0.41
2025-08-25 09:30:00,AAPL,227.67,227.93,227.46,227.64,4213035,226.48,229.3,226.23,227.16,30983100,226.93,243.83,212.96,227.16,158639110,market_open,0.0,227.93,227.46,0.0,227.93,227.46,0.17,0.29,0.17,0.47,227.93,227.46,0.0,227.93,227.46,0.17,0.29,0.17,0.47,227.93,227.46,0.0,227.93,227.46,0.17,0.29,0.17,0.47
2025-08-25 11:00:00,AAPL,228.22,228.59,228.22,228.22,4140923,226.48,229.3,226.23,227.16,30983100,219.25,247.57,211.37,227.16,162202932,morning_mid,0.2,228.59,228.22,0.0,228.59,228.22,0.0,0.36,0.0,0.36,228.59,228.22,0.0,228.59,228.22,0.0,0.36,0.0,0.36,228.59,228.22,0.0,228.59,228.22,0.0,0.36,0.0,0.36
2025-08-25 12:30:00,AAPL,228.4,228.71,228.4,228.4,5687664,226.48,229.3,226.23,227.16,30983100,234.22,241.25,214.75,227.16,183282925,lunch_time,0.4,228.71,228.4,0.0,228.71,228.4,0.0,0.31,0.0,0.31,228.71,228.4,0.0,228.71,228.4,0.0,0.31,0.0,0.31,228.71,228.4,0.0,228.71,228.4,0.0,0.31,0.0,0.31
2025-08-25 14:00:00,AAPL,228.91,229.15,228.21,228.79,4472680,226.48,229.3,226.23,227.16,30983100,220.94,243.21,219.61,227.16,182791659,afternoon_start,0.6,229.15,228.21,0.0,229.15,228.21,0.58,0.36,0.58,0.94,229.15,228.21,0.0,229.15,228.21,0.58,0.36,0.58,0.94,229.15,228.21,0.0,229.15,228.21,0.58,0.36,0.58,0.94
2025-08-25 15:30:00,AAPL,228.18,228.44,228.07,228.07,5401755,226.48,229.3,226.23,227.16,30983100,221.4,235.34,218.46,227.16,126850454,market_close_approach,0.8,228.44,228.07,0.0,228.44,228.07,0.0,0.37,0.0,0.37,228.44,228.07,0.0,228.44,228.07,0.0,0.37,0.0,0.37,228.44,228.07,0.0,228.44,228.07,0.0,0.37,0.0,0.37
2025-08-25 16:00:00,AAPL,227.75,228.49,227.67,227.71,5165072,226.48,229.3,226.23,227.16,30983100,217.8,244.43,213.16,227.16,150432382,market_close,1.0,228.49,227.67,0.0,228.49,227.67,0.04,0.78,0.04,0.82,228.49,227.67,0.0,228.49,227.67,0.04,0.78,0.04,0.82,228.49,227.67,0.0,228.49,227.67,0.04,0.78,0.04,0.82
2025-08-26 09:30:00,AAPL,226.24,227.29,226.14,226.47,10209285,226.87,229.49,224.69,229.31,54575100,219.34,244.91,211.62,229.31,278810569,market_open,0.0,227.29,226.14,0.0,227.29,226.14,0.33,0.82,0.33,1.15,227.29,226.14,0.0,227.29,226.14,0.33,0.82,0.33,1.15,227.29,226.14,0.0,227.29,226.14,0.33,0.82,0.33,1.15
2025-08-26 11:00:00,AAPL,228.3,228.46,227.94,228.46,9949681,226.87,229.49,224.69,229.31,54575100,226.47,234.15,218.69,229.31,240146156,morning_mid,0.2,228.46,227.94,0.0,228.46,227.94,0.53,0.0,0.53,0.53,228.46,227.94,0.0,228.46,227.94,0.53,0.0,0.53,0.53,228.46,227.94,0.0,228.46,227.94,0.53,0.0,0.53,0.53
2025-08-26 12:30:00,AAPL,228.48,229.26,228.39,228.39,7389993,226.87,229.49,224.69,229.31,54575100,224.88,240.14,215.55,229.31,220271726,lunch_time,0.4,229.26,228.39,0.0,229.26,228.39,0.0,0.87,0.0,0.87,229.26,228.39,0.0,229.26,228.39,0.0,0.87,0.0,0.87,229.26,228.39,0.0,229.26,228.39,0.0,0.87,0.0,0.87
2025-08-26 14:00:00,AAPL,227.84,228.26,227.24,227.75,9549266,226.87,229.49,224.69,229.31,54575100,224.24,243.19,219.19,229.31,247473438,afternoon_start,0.6,228.26,227.24,0.0,228.26,227.24,0.51,0.51,0.51,1.02,228.26,227.24,0.0,228.26,227.24,0.51,0.51,0.51,1.02,228.26,227.24,0.0,228.26,227.24,0.51,0.51,0.51,1.02
2025-08-26 15:30:00,AAPL,227.22,227.83,226.89,227.22,8273027,226.87,229.49,224.69,229.31,54575100,226.04,239.44,213.85,229.31,267043233,market_close_approach,0.8,227.83,226.89,0.0,227.83,226.89,0.33,0.6,0.33,0.94,227.83,226.89,0.0,227.83,226.89,0.33,0.6,0.33,0.94,227.83,226.89,0.0,227.83,226.89,0.33,0.6,0.33,0.94
2025-08-26 16:00:00,AAPL,227.18,228.48,226.82,227.89,9548698,226.87,229.49,224.69,229.31,54575100,223.3,244.51,213.59,229.31,318609585,market_close,1.0,228.48,226.82,0.0,228.48,226.82,1.07,0.59,1.07,1.66,228.48,226.82,0.0,228.48,226.82,1.07,0.59,1.07,1.66,228.48,226.82,0.0,228.48,226.82,1.07,0.59,1.07,1.66
2025-08-27 09:30:00,AAPL,229.28,229.66,229.28,229.41,4951276,228.58,230.9,228.3,230.49,30134069,236.16,244.02,219.19,230.49,172066795,market_open,0.0,229.66,229.28,0.0,229.66,229.28,0.13,0.25,0.13,0.38,229.66,229.28,0.0,229.66,229.28,0.13,0.25,0.13,0.38,229.66,229.28,0.0,229.66,229.28,0.13,0.25,0.13,0.38
2025-08-27 11:00:00,AAPL,229.89,230.41,229.89,230.04,4739692,228.58,230.9,228.3,230.49,30134069,229.62,240.09,221.01,230.49,165777200,morning_mid,0.2,230.41,229.89,0.0,230.41,229.89,0.15,0.36,0.15,0.52,230.41,229.89,0.0,230.41,229.89,0.15,0.36,0.15,0.52,230.41,229.89,0.0,230.41,229.89,0.15,0.36,0.15,0.52
2025-08-27 12:30:00,AAPL,230.44,230.52,230.36,230.52,4567867,228.58,230.9,228.3,230.49,30134069,218.17,236.21,218.34,230.49,137439090,lunch_time,0.4,230.52,230.36,0.0,230.52,230.36,0.16,0.0,0.16,0.16,230.52,230.36,0.0,230.52,230.36,0.16,0.0,0.16,0.16,230.52,230.36,0.0,230.52,230.36,0.16,0.0,0.16,0.16
2025-08-27 14:00:00,AAPL,230.26,230.9,230.13,230.3,5672763,228.58,230.9,228.3,230.49,30134069,225.51,235.81,215.95,230.49,173309328,afternoon_start,0.6,230.9,230.13,0.0,230.9,230.13,0.17,0.6,0.17,0.77,230.9,230.13,0.0,230.9,230.13,0.17,0.6,0.17,0.77,230.9,230.13,0.0,230.9,230.13,0.17,0.6,0.17,0.77
2025-08-27 15:30:00,AAPL,229.94,229.98,229.48,229.89,4130216,228.58,230.9,228.3,230.49,30134069,231.68,236.75,211.26,230.49,136982591,market_close_approach,0.8,229.98,229.48,0.0,229.98,229.48,0.4,0.1,0.4,0.5,229.98,229.48,0.0,229.98,229.48,0.4,0.1,0.4,0.5,229.98,229.48,0.0,229.98,229.48,0.4,0.1,0.4,0.5
2025-08-27 16:00:00,AAPL,229.69,230.07,229.61,229.67,4600042,228.58,230.9,228.3,230.49,30134069,220.04,244.13,211.74,230.49,166580593,market_close,1.0,230.07,229.61,0.0,230.07,229.61,0.06,0.4,0.06,0.46,230.07,229.61,0.0,230.07,229.61,0.06,0.4,0.06,0.46,230.07,229.61,0.0,230.07,229.61,0.06,0.4,0.06,0.46
